lead_id,created_at,source,city,area,property_type,budget_pkr_lac,bedrooms,first_response_minutes,calls_made,total_call_seconds,whatsapp_replies,site_visits,agent_experience_years,is_overseas,referred_by_existing_client,has_financing_approved,token_amount_received_pkr,crm_record_hash,converted
MGC-103003,2025-04-08 03:29:58,Expo Stall,Rawalpindi,Bani Gala,Villa,655.0,4.0,6.0,1,38.0,0,0,4.3,1,1,0,0.0,4587361391,0
MGC-103521,2024-07-27 06:31:33,Google Search,Lahore,Top City,Apartment,106.0,2.0,1.0,0,0.0,0,0,1.1,0,0,0,0.0,7041408417,0
MGC-104758,2025-04-22 21:23:37,WhatsApp Campaign,Rawalpindi,Top City,Commercial Shop,96.0,,7.0,4,68.0,2,0,5.3,0,0,0,0.0,9998177095,0
MGC-100602,2024-05-06 22:20:26,Walk-in,Rawalpindi,Bahria Town,Villa,330.0,5.0,170.0,4,117.0,1,0,7.1,0,0,0,0.0,8746535467,0
MGC-104697,2025-06-25 01:05:44,Instagram,Peshawar,Bahria Town,Farmhouse,576.0,3.0,5.0,1,98.0,3,0,0.9,0,1,0,6441000.0,4833618616,1
MGC-106707,2025-01-02 12:34:00,Instagram,Faisalabad,Top City,Commercial Shop,133.0,,29.0,6,486.0,2,2,3.4,0,0,0,0.0,3373902129,0
MGC-107339,2025-02-05 03:02:14,Facebook Ads,Multan,Bani Gala,Plot,52.0,,63.0,5,258.0,0,0,6.9,0,0,0,0.0,8342983413,0
MGC-105473,2025-08-06 18:08:04,Referral,Rawalpindi,Blue World City,Villa,230.0,3.0,9.0,2,46.0,4,0,,0,0,0,0.0,6484535691,0
MGC-108190,2024-08-27 03:15:38,Facebook Ads,ISB,Bani Gala,Apartment,88.0,1.0,122.0,1,117.0,1,0,6.0,0,0,0,0.0,7759667432,0
MGC-107060,2024-11-18 08:11:12,Instagram,Lahore,DHA,Plot,49.0,,232.0,4,87.0,2,1,3.1,0,0,1,0.0,6698563785,0
MGC-104394,2025-09-15 08:59:42,Google Search,Islamabad,Bahria Town,Apartment,65.0,5.0,49.0,1,61.0,0,0,,0,0,1,0.0,7892927443,0
MGC-104147,2024-10-13 18:02:50,Google Search,Rawalpindi,GT Road Corridor,Villa,260.0,3.0,5.0,1,47.0,0,0,1.9,0,0,0,0.0,9157888731,0
MGC-105587,2025-06-05 12:18:04,Google Search,Lahore,Gulberg Greens,Apartment,100.0,1.0,25.0,1,38.0,0,0,3.1,0,0,0,0.0,5545399548,0
MGC-107616,2025-03-26 20:21:09,Instagram,Rawalpindi,,Plot,143.0,,20.0,1,68.0,3,1,1.8,0,0,0,0.0,2730733960,0
MGC-107052,2024-08-07 15:32:22,Referral,Lahore,Park View City,Apartment,130.0,1.0,8.0,3,221.0,1,1,2.7,0,0,1,1069000.0,9355423184,1
MGC-108142,2024-01-18 12:13:42,Google Search,Lahore,,Apartment,117.0,5.0,68.0,6,820.0,0,2,4.1,0,1,0,0.0,3423329520,0
MGC-104757,2025-07-04 06:01:33,Google Search,Islamabad,,Apartment,145.0,4.0,8.0,3,133.0,1,0,3.6,0,0,1,0.0,9123897826,0
MGC-107236,2025-06-26 01:23:09,Expo Stall,Islamabad,Blue World City,Villa,214.0,1.0,113.0,2,182.0,1,0,7.1,0,0,1,0.0,5210987187,0
MGC-103711,2025-01-22 21:31:44,Facebook Ads,Peshawar,GT Road Corridor,Plot,79.0,,9.0,4,161.0,1,0,2.0,0,0,1,0.0,6731799597,0
MGC-103187,2024-05-27 07:05:04,WhatsApp Campaign,GUJRANWALA,Bani Gala,Plot,71.0,,45.0,0,0.0,1,1,3.0,0,0,0,0.0,2430437548,0
MGC-106903,2024-01-12 03:51:08,Google Search,Islamabad,DHA,Villa,331.0,3.0,16.0,2,129.0,1,1,,0,0,1,0.0,8264768800,0
MGC-105414,2025-05-01 12:55:07,Google Search,Islamabad,DHA,Apartment,113.0,4.0,47.0,4,696.0,6,0,7.7,0,0,1,635000.0,4799011924,1
MGC-107457,2024-10-02 23:57:17,Facebook Ads,Rawalpindi,DHA,Villa,372.0,4.0,36.0,3,116.0,4,0,1.5,0,0,0,0.0,1992440894,0
MGC-107255,2024-09-02 11:27:16,Property Portal,khi,B-17,Apartment,108.0,4.0,6.0,2,56.0,3,0,3.4,0,0,0,0.0,1522181007,0
MGC-103794,2025-03-09 03:20:45,Google Search,Rawalpindi,Gulberg Greens,Plot,84.0,,23.0,5,258.0,1,1,1.7,0,0,0,0.0,6977668065,0
MGC-100247,2024-11-24 19:36:26,Walk-in,KARACHI,B-17,Commercial Shop,170.0,,27.0,3,108.0,3,0,0.6,0,0,0,0.0,6457964996,0
MGC-103207,2024-05-18 20:39:22,Facebook Ads,Karachi,Chakri Road,Villa,174.0,1.0,58.0,6,55.0,4,1,2.7,0,0,0,0.0,9950823364,0
MGC-100249,2025-04-09 00:37:01,Referral,Rawalpindi,Bani Gala,Villa,169.0,2.0,781.0,2,190.0,0,1,2.3,1,0,1,0.0,2768066911,0
MGC-100960,2024-08-07 13:58:49,Facebook Ads,Faisalabad,Park View City,Commercial Shop,97.0,,14.0,2,54.0,0,1,2.4,0,0,0,0.0,9221655366,0
MGC-105130,2025-03-17 17:27:20,Google Search,Rawalpindi,Bahria Town,Penthouse,248.0,5.0,16.0,1,8.0,1,0,4.2,1,0,0,0.0,9989052966,0
MGC-106581,2024-01-04 12:01:07,Google Search,Islamabad,Gulberg Greens,Penthouse,442.0,4.0,22.0,1,138.0,1,1,1.0,0,0,1,0.0,9675605780,0
MGC-100342,2024-05-30 03:29:59,Billboard,Karachi,Park View City,Apartment,53.0,1.0,27.0,4,17.0,3,0,5.8,0,0,0,0.0,6246546681,0
MGC-105444,2025-05-23 14:31:31,Instagram,Lahore,GT Road Corridor,Penthouse,816.0,3.0,7.0,3,414.0,0,0,1.5,0,1,0,0.0,3053268722,0
MGC-105093,2025-06-17 02:48:07,Billboard,Gujranwala,Blue World City,Commercial Shop,79.0,,54.0,1,33.0,4,1,0.8,1,0,0,0.0,4895377460,0
MGC-100669,2025-08-08 01:54:04,WhatsApp Campaign,Islamabad,Park View City,Farmhouse,764.0,2.0,22.0,2,57.0,4,0,3.6,1,1,1,0.0,5838127856,0
MGC-104915,2025-07-18 12:03:43,Walk-in,Peshawar,GT Road Corridor,Villa,254.0,5.0,33.0,3,464.0,1,1,2.1,1,0,0,0.0,9523929840,0
MGC-101398,2025-05-15 13:27:13,Referral,Multan,DHA,Plot,140.0,,8.0,1,124.0,4,1,1.7,0,0,0,659000.0,6006963420,1
MGC-104614,2024-06-15 19:05:29,Referral,Rawalpindi,,Plot,72.0,,15.0,3,110.0,2,0,4.3,0,0,0,0.0,2310232970,0
MGC-107609,2024-08-17 07:07:37,Google Search,Abbottabad,Blue World City,Apartment,150.0,5.0,6.0,2,198.0,2,2,2.1,0,0,0,0.0,5364790393,0
MGC-103474,2025-02-10 16:40:28,WhatsApp Campaign,Islamabad,Bani Gala,Commercial Shop,75.0,,19.0,4,223.0,2,0,7.3,1,0,0,0.0,6867122874,0
MGC-102580,2024-04-29 17:10:53,Google Search,Islamabad,Blue World City,Penthouse,371.0,4.0,29.0,5,224.0,1,0,7.4,0,0,0,0.0,3455385633,0
MGC-103542,2024-05-15 23:44:08,Facebook Ads,Islamabad,Gulberg Greens,Villa,373.0,5.0,19.0,4,197.0,0,0,2.0,1,0,0,0.0,6278998442,0
MGC-100742,2024-08-05 02:57:43,WhatsApp Campaign,LAHORE,Chakri Road,Plot,87.0,,11.0,1,70.0,4,0,6.7,0,0,1,0.0,7583497931,0
MGC-106552,2025-09-19 17:33:23,Property Portal,Rawalpindi,Park View City,Penthouse,602.0,4.0,11.0,0,0.0,1,0,2.4,0,0,1,0.0,7724858363,0
MGC-106859,2024-09-02 16:03:12,Referral,Islamabad,B-17,Apartment,99.0,1.0,22.0,4,724.0,1,2,1.9,0,1,0,971000.0,1030291667,1
MGC-107159,2024-03-21 20:25:20,Google Search,Rawalpindi,Top City,Plot,64.0,,204.0,4,452.0,2,1,3.0,0,0,1,0.0,3707639241,0
MGC-101985,2025-03-04 13:45:23,WhatsApp Campaign,Karachi,Bani Gala,Commercial Shop,190.0,,257.0,2,145.0,1,1,3.4,0,0,0,0.0,9840601198,0
MGC-106515,2024-09-29 22:39:49,WhatsApp Campaign,Islamabad,Bani Gala,Commercial Shop,103.0,,20.0,4,347.0,0,0,2.0,0,0,0,0.0,9940301595,0
MGC-105442,2025-06-23 18:41:35,Google Search,Faisalabad,,Plot,70.0,,27.0,3,179.0,4,1,3.2,0,0,0,576000.0,4423487150,1
MGC-100852,2025-05-03 04:02:39,Property Portal,Peshawar,DHA,Apartment,53.0,4.0,73.0,1,40.0,0,0,2.4,0,0,0,0.0,3486942389,0
MGC-102130,2025-05-30 08:50:43,Facebook Ads,RAWALPINDI,GT Road Corridor,Villa,261.0,4.0,58.0,0,0.0,2,0,1.6,0,0,0,0.0,9396377591,0
MGC-101110,2025-08-26 08:15:36,Property Portal,Peshawar,GT Road Corridor,Villa,279.0,4.0,104.0,5,159.0,2,0,1.3,0,0,0,0.0,3959130761,0
MGC-104905,2024-12-29 19:41:42,Google Search,Rawalpindi,DHA,Apartment,152.0,4.0,180.0,4,221.0,1,1,3.4,0,0,0,1161000.0,5731712877,0
MGC-102628,2025-05-25 09:34:43,Facebook Ads,Lahore,,Apartment,58.0,1.0,129.0,3,108.0,0,0,10.0,1,0,0,0.0,4574970405,0
MGC-107488,2025-03-21 16:35:32,Property Portal,Rawalpindi,Top City,Apartment,131.0,4.0,946.0,5,225.0,0,0,3.3,0,0,0,0.0,1184149925,0
MGC-100195,2024-08-26 08:47:40,Google Search,Islamabad,Bahria Town,Apartment,48.0,5.0,12.0,4,167.0,2,0,3.9,0,0,0,471000.0,7012265328,1
MGC-101392,2024-05-29 10:51:37,Facebook Ads,Rawalpindi,GT Road Corridor,Commercial Shop,87.0,,4.0,4,469.0,3,0,1.4,0,0,0,0.0,1856175233,0
MGC-102938,2024-07-07 06:35:56,Property Portal,Lahore,Chakri Road,Apartment,30.0,2.0,3.0,0,0.0,2,0,3.2,1,0,0,0.0,2057207541,0
MGC-108998,2024-02-02 10:27:41,Facebook Ads,Lahore,DHA,Plot,91.0,,55.0,5,148.0,1,3,2.0,1,0,0,0.0,6947988859,0
MGC-100399,2024-12-10 05:39:12,Property Portal,Islamabad,Bahria Town,Plot,41.0,,16.0,2,281.0,1,0,10.9,0,0,1,0.0,8972194462,0
MGC-101968,2024-06-21 07:03:17,Facebook Ads,Islamabad,Blue World City,Plot,35.0,,16.0,0,0.0,2,0,4.2,0,0,0,0.0,9867793857,0
MGC-104693,2025-06-18 16:21:55,Facebook Ads,Karachi,DHA,Commercial Shop,169.0,,423.0,4,697.0,0,0,4.4,0,0,0,0.0,6148855057,0
MGC-105297,2024-10-30 11:26:28,Property Portal,Islamabad,Bahria Town,Plot,57.0,,711.0,2,165.0,0,1,2.1,0,0,0,0.0,7957794445,0
MGC-104416,2025-02-21 23:30:25,Property Portal,Multan,B-17,Apartment,51.0,5.0,184.0,0,0.0,2,2,3.2,0,1,1,232000.0,2788683819,1
MGC-100022,2024-08-06 09:48:19,WhatsApp Campaign,Rawalpindi,Top City,Penthouse,365.0,3.0,108.0,4,142.0,1,1,3.2,0,0,0,0.0,6276151444,0
MGC-104298,2025-07-20 11:06:15,Property Portal,Karachi,B-17,Villa,503.0,4.0,36.0,3,148.0,1,1,0.7,1,0,0,0.0,3519199520,0
MGC-104854-B,2024-02-23 12:53:59,Google Search,ISLAMABAD,Bani Gala,Plot,39.0,,24.0,5,234.0,3,3,2.6,0,0,1,417000.0,5703970739,1
MGC-107873,2024-05-06 10:41:18,Facebook Ads,Peshawar,Chakri Road,Apartment,72.0,1.0,40.0,2,55.0,2,0,9.1,0,0,0,0.0,9089056797,0
MGC-106684,2024-05-06 00:03:32,Google Search,Rawalpindi,GT Road Corridor,Apartment,124.0,3.0,30.0,0,0.0,2,0,1.6,0,0,0,0.0,9615938540,0
MGC-108315,2025-06-30 11:50:00,Walk-in,Peshawar,GT Road Corridor,Plot,176.0,,13.0,3,262.0,4,0,1.0,0,0,0,0.0,2099897972,0
MGC-101232,2025-08-27 04:58:28,Facebook Ads,Rawalpindi,DHA,Plot,75.0,,2.0,4,85.0,3,0,3.0,0,0,0,0.0,3946941445,0
MGC-105767,2025-03-20 01:42:58,Facebook Ads,Peshawar,B-17,Penthouse,335.0,1.0,,1,24.0,1,2,3.8,0,0,0,0.0,2761533093,0
MGC-106547,2024-05-08 18:13:21,Property Portal,Islamabad,GT Road Corridor,Villa,435.0,1.0,40.0,2,99.0,2,1,1.7,0,1,1,0.0,2891541138,0
MGC-102665,2024-07-25 23:08:29,Walk-in,Peshawar,Top City,Villa,229.0,5.0,42.0,2,105.0,1,0,2.7,0,0,0,0.0,4877087831,0
MGC-107253,2024-12-30 19:32:35,Walk-in,Rawalpindi,Chakri Road,Villa,204.0,5.0,,3,440.0,3,2,1.2,1,0,1,0.0,2104415074,0
MGC-108320,2025-01-20 07:18:16,Google Search,Lahore,Top City,Apartment,186.0,4.0,1.0,2,69.0,2,0,1.9,0,0,0,811000.0,1087657682,0
MGC-106355,2024-06-04 14:16:08,Google Search,Rawalpindi,B-17,Villa,164.0,1.0,21.0,2,276.0,0,0,,0,0,0,0.0,6677890154,0
MGC-106984,2025-07-06 08:01:24,Referral,Karachi,Bahria Town,Plot,58.0,,162.0,2,316.0,0,0,2.3,0,0,0,0.0,9074752208,0
MGC-104801,2024-04-08 17:41:00,Property Portal,Islamabad,Chakri Road,Villa,166.0,1.0,259.0,2,75.0,2,0,2.3,0,0,0,0.0,2834127775,0
MGC-104247,2024-05-18 01:55:45,Facebook Ads,Karachi,Gulberg Greens,Villa,233.0,4.0,11.0,2,95.0,3,0,6.2,0,0,0,0.0,8036262550,0
MGC-102125-B,2025-09-26 06:53:41,Property Portal,Lahore,Top City,Penthouse,707.0,4.0,25.0,1,63.0,1,0,3.3,0,0,0,0.0,7780143472,0
MGC-107892,2024-06-29 20:27:09,Property Portal,Gujranwala,,Commercial Shop,197.0,,5.0,0,0.0,3,0,4.1,0,0,0,0.0,7260029920,0
MGC-106314,2024-11-02 07:21:19,Google Search,Islamabad,GT Road Corridor,Plot,45.0,,23.0,1,14.0,4,1,1.6,0,0,0,0.0,9654565643,0
MGC-105209,2025-02-05 22:41:25,Billboard,Rawalpindi,Bahria Town,Villa,412.0,4.0,93.0,5,153.0,1,1,0.2,0,0,0,0.0,6177141328,0
MGC-102472,2025-05-01 16:23:41,Google Search,Peshawar,Chakri Road,Penthouse,930.0,2.0,28.0,4,265.0,2,0,3.7,0,1,0,0.0,2878137006,0
MGC-108454,2024-02-03 17:41:47,Instagram,Islamabad,DHA,Apartment,133.0,5.0,48.0,6,627.0,2,0,1.8,0,0,1,0.0,7979830728,0
MGC-101965,2025-08-15 13:20:06,Instagram,Islamabad,DHA,Apartment,141.0,4.0,18.0,1,30.0,2,0,2.9,0,0,1,0.0,9385407160,0
MGC-103174,2024-09-15 02:05:20,Property Portal,Rawalpindi,GT Road Corridor,Apartment,65.0,3.0,4.0,4,128.0,2,1,1.4,0,0,0,0.0,2191856415,0
MGC-101895,2025-06-17 12:34:08,Facebook Ads,Islamabad,Chakri Road,Commercial Shop,156.0,,8.0,3,222.0,0,1,1.9,0,0,0,0.0,4512134074,0
MGC-101383,2024-01-27 05:51:25,Property Portal,Rawalpindi,Park View City,Plot,71.0,,160.0,0,0.0,2,0,,0,0,0,0.0,7734684376,0
MGC-106695,2025-05-21 06:42:01,Google Search,Islamabad,Top City,Plot,56.0,,39.0,2,110.0,2,1,3.1,0,0,0,0.0,3761986580,0
MGC-106475,2024-10-20 10:39:35,Facebook Ads,Gujranwala,,Commercial Shop,210.0,,49.0,1,122.0,3,1,5.3,0,0,0,1836000.0,5400521782,1
MGC-101454,2024-04-27 01:21:54,WhatsApp Campaign,Islamabad,GT Road Corridor,Farmhouse,299.0,2.0,76.0,5,241.0,3,0,3.5,1,0,0,0.0,7654145681,0
MGC-105058,2025-09-25 22:39:52,Facebook Ads,Rawalpindi,Top City,Plot,105.0,,14.0,2,26.0,1,1,10.3,0,0,0,0.0,9024037712,0
MGC-101477,2024-10-07 04:50:37,Facebook Ads,Karachi,DHA,Plot,109.0,,8.0,2,190.0,3,0,3.8,0,0,0,0.0,5607381685,0
MGC-101068,2024-09-02 19:53:14,Facebook Ads,RAWALPINDI,Gulberg Greens,Plot,75.0,,34.0,4,64.0,1,0,3.5,0,0,1,0.0,1839062666,0
MGC-101567,2025-09-14 04:04:39,Facebook Ads,Lahore,GT Road Corridor,Plot,78.0,,60.0,2,113.0,1,0,4.1,0,0,0,0.0,5021948420,0
MGC-107314,2024-08-30 06:49:04,Walk-in,Lahore,Chakri Road,Plot,32.0,,50.0,4,708.0,1,1,2.8,0,0,0,0.0,9634524803,0
MGC-107428,2025-08-09 06:13:44,Property Portal,Lahore,DHA,Apartment,128.0,1.0,42.0,0,0.0,1,0,6.5,1,0,0,0.0,2850021156,0
MGC-103912,2024-03-14 01:24:23,Instagram,Karachi,B-17,Apartment,92.0,1.0,28.0,2,33.0,1,0,8.2,1,0,0,0.0,9180563156,0
MGC-101702,2024-07-17 22:12:50,Referral,Peshawar,Park View City,Apartment,82.0,4.0,79.0,2,51.0,0,1,7.8,0,0,1,0.0,9944153493,0
MGC-108829,2024-04-24 03:59:12,Facebook Ads,Rawalpindi,Chakri Road,Apartment,108.0,1.0,10.0,6,157.0,1,0,3.8,0,0,0,0.0,3309477797,0
MGC-108553,2024-05-30 03:20:05,Facebook Ads,Faisalabad,Park View City,Commercial Shop,99.0,,37.0,2,10.0,2,0,6.9,0,0,0,0.0,4951703769,0
MGC-104412,2024-08-12 17:31:08,Facebook Ads,Rawalpindi,Bani Gala,Plot,38.0,,5.0,1,22.0,0,0,1.6,0,0,0,0.0,5218619921,0
MGC-107982,2025-04-19 07:00:10,Referral,Karachi,Bahria Town,Apartment,48.0,2.0,21.0,1,110.0,0,1,3.0,0,0,1,0.0,5504328900,0
MGC-105177,2024-12-18 14:30:27,Billboard,Rawalpindi,Blue World City,Plot,72.0,,5.0,3,63.0,3,1,2.4,0,0,1,0.0,1755653565,0
MGC-107126,2024-04-02 17:18:31,Walk-in,Rawalpindi,Park View City,Commercial Shop,125.0,,7.0,2,106.0,2,2,7.1,0,0,0,0.0,7955247879,0
MGC-101538,2025-07-08 19:13:09,Property Portal,Gujranwala,Chakri Road,Plot,112.0,,63.0,3,126.0,2,1,5.0,0,0,0,733000.0,5792979479,1
MGC-108013,2024-07-31 15:12:45,Expo Stall,Rawalpindi,Gulberg Greens,Apartment,74.0,4.0,3.0,1,12.0,1,0,0.3,0,0,0,0.0,4195360010,0
MGC-107776,2025-03-02 14:46:58,Referral,Rawalpindi,Park View City,Apartment,123.0,5.0,80.0,4,273.0,2,0,1.5,0,0,0,0.0,3134746068,0
MGC-102291,2024-10-22 00:36:56,Walk-in,Gujranwala,Top City,Plot,46.0,,162.0,3,130.0,4,0,3.8,1,0,0,0.0,7319032573,0
MGC-107860,2025-04-27 14:38:29,Referral,Rawalpindi,Park View City,Apartment,83.0,2.0,15.0,0,0.0,2,0,6.2,0,0,0,0.0,8851532954,0
MGC-105788,2025-04-11 00:28:20,Google Search,Rawalpindi,Chakri Road,Farmhouse,300.0,3.0,33.0,3,502.0,1,0,1.1,0,0,1,0.0,3574357770,0
MGC-103663,2024-02-23 09:28:25,Facebook Ads,Karachi,Blue World City,Apartment,135.0,2.0,128.0,4,147.0,1,0,3.8,1,0,0,0.0,7216726707,0
MGC-100035,2025-05-22 15:30:15,Google Search,Karachi,Bahria Town,Apartment,100.0,1.0,3.0,5,108.0,1,3,11.2,1,0,0,0.0,3974595538,0
MGC-108151,2024-07-09 00:16:39,Facebook Ads,Lahore,DHA,Villa,281.0,3.0,30.0,1,81.0,0,1,2.5,0,0,0,0.0,4959942136,0
MGC-103845,2024-07-08 07:26:06,Instagram,Rawalpindi,GT Road Corridor,Apartment,80.0,2.0,991.0,1,115.0,1,2,,1,0,0,722000.0,8479815673,1
MGC-105389,2024-07-17 06:07:09,WhatsApp Campaign,Multan,B-17,Farmhouse,377.0,3.0,50.0,1,124.0,2,0,3.6,0,0,0,0.0,6030377673,0
MGC-108621,2025-03-07 17:30:10,Walk-in,Abbottabad,Top City,Apartment,176.0,2.0,35.0,2,173.0,0,0,0.9,0,0,0,0.0,3754602181,0
MGC-107960,2025-05-12 01:15:38,Instagram,Faisalabad,GT Road Corridor,Commercial Shop,109.0,,66.0,1,29.0,2,0,2.9,0,0,0,0.0,4625117219,0
MGC-108550,2025-02-24 02:14:18,Instagram,Karachi,Bani Gala,Plot,140.0,,22.0,1,14.0,1,0,5.7,0,0,0,0.0,6638452912,0
MGC-103561,2025-03-01 05:03:49,Facebook Ads,Islamabad,Bahria Town,Apartment,85.0,3.0,44.0,0,0.0,1,0,1.3,1,0,0,0.0,5632907474,0
MGC-100560,2025-06-28 23:42:05,Google Search,Multan,Chakri Road,Plot,59.0,,217.0,3,529.0,1,0,0.8,0,0,0,0.0,9263855256,0
MGC-102454,2025-05-21 02:46:07,Facebook Ads,Rawalpindi,Park View City,Plot,54.0,,335.0,1,182.0,1,0,1.6,0,0,0,0.0,8285456327,0
MGC-105199,2024-02-01 17:15:56,Facebook Ads,Rawalpindi,Bahria Town,Commercial Shop,189.0,,27.0,3,628.0,4,0,,0,0,1,0.0,9519788014,0
MGC-102551,2024-10-25 15:49:54,Walk-in,Lahore,Chakri Road,Plot,59.0,,8.0,2,150.0,5,1,4.6,0,0,0,0.0,1888245435,0
MGC-104567,2024-02-27 02:48:00,Facebook Ads,Islamabad,Blue World City,Commercial Shop,146.0,,32.0,1,7.0,0,0,0.6,0,0,0,0.0,4762756485,0
MGC-101330,2024-10-17 07:18:19,Google Search,Lahore,Chakri Road,Penthouse,349.0,3.0,142.0,1,66.0,3,1,5.1,0,0,0,0.0,9458246086,0
MGC-102998,2024-12-08 12:32:16,Facebook Ads,Lahore,Gulberg Greens,Penthouse,442.0,2.0,4.0,0,0.0,2,0,13.8,0,0,0,0.0,5185748727,0
MGC-105000,2025-03-16 06:29:04,Walk-in,Islamabad,Blue World City,Farmhouse,625.0,2.0,9.0,1,96.0,1,0,0.9,0,0,0,0.0,2769942003,0
MGC-102681,2024-08-09 03:36:57,Property Portal,Islamabad,DHA,Villa,359.0,5.0,67.0,2,694.0,3,1,3.4,0,0,0,0.0,5480821732,0
MGC-106621,2025-06-13 07:21:20,Billboard,Abbottabad,B-17,Plot,103.0,,33.0,3,559.0,3,2,2.1,0,0,0,531000.0,6446668315,1
MGC-102695,2024-09-03 07:35:12,Billboard,Peshawar,Gulberg Greens,Apartment,97.0,5.0,8.0,2,120.0,4,0,2.4,0,0,0,0.0,2861169786,0
MGC-104674,2024-12-30 09:19:47,Facebook Ads,Islamabad,GT Road Corridor,Plot,67.0,,4.0,6,243.0,0,0,11.4,0,0,0,0.0,3391057186,0
MGC-104415,2024-11-04 18:46:20,Property Portal,Islamabad,Blue World City,Villa,253.0,1.0,67.0,2,181.0,1,1,2.4,1,0,0,0.0,3907084110,0
MGC-102704,2024-01-01 16:01:05,Walk-in,Rawalpindi,Chakri Road,Plot,59.0,,9.0,1,99.0,2,0,3.9,0,0,0,0.0,4126959877,0
MGC-105734,2024-05-13 01:22:14,Facebook Ads,Islamabad,Blue World City,Penthouse,306.0,3.0,8.0,2,69.0,2,0,7.5,0,0,1,0.0,4794092090,0
MGC-105475-B,2024-09-20 06:23:59,Walk-in,Faisalabad,Park View City,Penthouse,397.0,5.0,41.0,5,183.0,5,0,0.5,0,0,0,0.0,9189023663,0
MGC-104400,2025-07-30 12:18:52,Instagram,Rawalpindi,Blue World City,Apartment,76.0,5.0,29.0,1,129.0,2,0,3.4,1,0,0,0.0,1765598556,0
MGC-106896,2025-04-26 02:28:28,Expo Stall,Islamabad,Top City,Apartment,196.0,3.0,42.0,2,196.0,1,0,1.4,0,0,0,0.0,5424645631,0
MGC-106899,2024-06-23 09:10:16,Google Search,Islamabad,Blue World City,Villa,293.0,4.0,10.0,1,42.0,1,1,1.5,0,0,0,0.0,2317788933,0
MGC-108857,2025-02-19 08:42:22,Property Portal,Islamabad,B-17,Farmhouse,845.0,4.0,197.0,3,245.0,1,0,5.2,1,0,0,0.0,5579635271,0
MGC-101244,2025-04-30 04:00:21,WhatsApp Campaign,Faisalabad,Blue World City,Apartment,,4.0,19.0,2,182.0,3,2,1.6,0,0,0,0.0,1458010313,0
MGC-105951,2024-12-04 09:06:17,Instagram,Lahore,B-17,Villa,,2.0,,7,149.0,3,0,2.9,1,0,1,0.0,5031560699,0
MGC-101767,2024-07-22 00:09:27,Facebook Ads,Islamabad,DHA,Plot,52.0,,333.0,0,0.0,3,1,3.6,0,0,0,0.0,7848739987,0
MGC-100981,2024-08-29 03:14:03,Google Search,RAWALPINDI,Bahria Town,Apartment,97.0,5.0,399.0,2,597.0,3,2,3.8,0,0,1,0.0,6664535711,0
MGC-105098,2024-07-09 20:47:52,Billboard,Rawalpindi,Blue World City,Plot,53.0,,200.0,6,244.0,2,1,1.2,0,0,0,0.0,2462634847,0
MGC-108154,2024-10-01 12:04:54,Facebook Ads,Abbottabad,Chakri Road,Apartment,135.0,1.0,140.0,2,96.0,2,0,5.3,1,0,0,0.0,6708178558,0
MGC-107850,2025-01-28 02:25:10,Instagram,Gujranwala,B-17,Plot,46.0,,40.0,5,343.0,1,0,,0,0,0,0.0,3282492558,0
MGC-103994,2024-09-14 13:12:50,Google Search,Islamabad,B-17,Plot,70.0,,18.0,3,66.0,1,0,6.4,0,0,0,0.0,7469922993,0
MGC-107638,2024-02-27 11:55:26,Facebook Ads,Islamabad,Bahria Town,Plot,87.0,,26.0,1,72.0,3,0,8.2,1,0,0,367000.0,5205652576,0
MGC-102507,2024-02-02 04:52:04,Property Portal,Rawalpindi,Top City,Plot,220.0,,5.0,6,925.0,0,0,5.3,0,0,0,0.0,4308580730,0
MGC-100265,2024-08-05 18:51:58,Facebook Ads,KARACHI,B-17,Villa,432.0,5.0,30.0,4,208.0,2,2,3.0,0,0,0,3430000.0,6008360088,0
MGC-101903,2024-05-14 18:52:17,Expo Stall,Islamabad,Top City,Commercial Shop,142.0,,1.0,1,48.0,3,0,5.1,0,0,0,0.0,3531790309,0
MGC-100208,2024-10-04 12:07:25,Walk-in,Peshawar,Bahria Town,Apartment,90.0,5.0,89.0,4,437.0,5,0,4.2,0,0,1,0.0,6408476347,0
MGC-108749,2025-06-16 10:37:58,Referral,Rawalpindi,Park View City,Plot,50.0,,12.0,2,80.0,1,1,,0,0,0,554000.0,1240826671,1
MGC-100033,2025-09-29 13:14:55,Facebook Ads,Islamabad,GT Road Corridor,Commercial Shop,,,12.0,0,0.0,1,1,0.4,0,0,0,0.0,6139325836,0
MGC-101576,2025-03-29 07:15:26,Property Portal,Karachi,GT Road Corridor,Plot,102.0,,149.0,1,27.0,1,1,3.4,0,0,0,0.0,4575388850,0
MGC-101267,2024-06-24 07:05:27,WhatsApp Campaign,Peshawar,Blue World City,Villa,130.0,2.0,6.0,3,517.0,1,0,0.5,0,0,0,0.0,8385258741,0
MGC-104184,2025-05-04 01:39:49,Google Search,Peshawar,Bahria Town,Apartment,65.0,1.0,24.0,4,468.0,4,2,0.8,0,0,0,554000.0,9329533071,1
MGC-103800,2025-03-11 03:14:51,Facebook Ads,Peshawar,Top City,Plot,74.0,,20.0,1,51.0,2,0,0.5,0,0,1,674000.0,8948546597,1
MGC-101125,2024-10-20 10:11:21,Facebook Ads,Islamabad,Top City,Commercial Shop,154.0,,286.0,1,136.0,1,0,4.2,0,0,0,0.0,9011581828,0
